"Taiga","Tundra","Wetlands","Barren","Year","Total"
0.447606172251892,0.444070490306582,24.0887585757337,0.190021272790283,1951,1.79042468900757
0.468023242096753,0.456970012135275,22.3958089850785,0.186121180266648,1952,1.87209296838701
0.483354712772273,0.473470133011305,23.5511043804999,0.194561530772677,1953,1.93341885108909
0.46322664638419,0.475253934771556,22.414139759691,0.19548683793493,1954,1.85290658553676
0.476444286839935,0.47394163859325,23.438890842335,0.187192793430757,1955,1.90577714735974
0.484697294519619,0.457499594549961,23.6581349433442,0.194432963142953,1956,1.93878917807847
0.525660444113506,0.468135204427939,25.3061189169323,0.187386580039625,1957,2.10264177645402
0.433864401303738,0.464752704509504,23.9301132677231,0.206742279020909,1958,1.73545760521495
0.453118557211077,0.478588983522049,23.0629753728994,0.196459507198547,1959,1.81247422884431
0.460280549412822,0.462740040708287,22.0955705351726,0.176153252208357,1960,1.84112219765129
0.449978510800332,0.452586403368412,23.3702019435541,0.174187430295798,1961,1.79991404320133
0.44887615080891,0.456580183032567,23.8604723565514,0.192104624604915,1962,1.79550460323564
0.484560650212111,0.479466337914874,27.1231090431654,0.206077016703543,1963,1.93824260084844
0.462774308792062,0.4700652470204,24.2767398670408,0.186298199255421,1964,1.85109723516825
0.457747082685613,0.441251540072133,26.343440231059,0.176747830563358,1965,1.83098833074245
0.457692297327948,0.441208551996015,22.6467032239911,0.174935878316416,1966,1.83076918931179
0.376960311843947,0.417143387607926,19.0702110976886,0.179699639563227,1967,1.50784124737579
0.416170586487118,0.439281366486531,21.9366586502958,0.188096377852004,1968,1.66468234594847
0.475960934130081,0.45001895974819,22.7491737410772,0.19337486319992,1969,1.90384373652032
0.484416098794478,0.446374641530129,25.7193488691569,0.179938825086258,1970,1.93766439517791
0.413916892640348,0.42999712401376,19.0763448783885,0.175853715918015,1971,1.65566757056139
0.426404736818451,0.40775878379111,19.0835102905844,0.177662603539125,1972,1.7056189472738
0.436068460957905,0.445084419376441,19.5396441725056,0.184532338993679,1973,1.74427384383162
0.385568065917875,0.426022316416766,18.5083045139004,0.180039995992879,1974,1.5422722636715
0.40866145943502,0.444031714894211,18.9099365224689,0.188192113368825,1975,1.63464583774008
0.42384935904202,0.422327914947781,19.4926273929701,0.181183625642728,1976,1.69539743616808
0.451759039959177,0.432021803793945,20.2950737411022,0.16836972899824,1977,1.80703615983671
0.462315069871644,0.446530099487544,20.9323116108858,0.192952627001816,1978,1.84926027948658
0.477170065040365,0.439697319487647,22.6052524410623,0.181879625261305,1979,1.90868026016146
0.466371152131737,0.473758302998565,22.4044825388185,0.203344233726901,1980,1.86548460852695
0.506092261820139,0.440589449163205,24.7625398396896,0.166851485244205,1981,2.02436904728056
0.459572438213186,0.447964541230163,18.716137442325,0.195646039057608,1982,1.83828975285274
0.439860769271464,0.443997804145076,21.7313939755904,0.187466864538064,1983,1.75944307708586
0.462451028673675,0.444449828305182,22.5852616421118,0.185964813624917,1984,1.8498041146947
0.496036521807696,0.473600739647384,23.8826569434698,0.187341053474607,1985,1.98414608723078
0.47717013184361,0.444930164485693,22.2946649184472,0.181426756903973,1986,1.90868052737444
0.452147938657905,0.45215654146371,18.5143754506102,0.181037295922862,1987,1.80859175463162
0.468386673516539,0.453277774404282,22.2907000379168,0.20347311570272,1988,1.87354669406615
0.488724456778585,0.464930437067332,22.3422749403139,0.196498859056153,1989,1.95489782711434
0.42768855058447,0.431347821842286,19.5126748109579,0.188174496479671,1990,1.71075420233788
0.426942964887852,0.432698692075882,21.825071781595,0.172389697409018,1991,1.70777185955141
0.461298209172642,0.445031202585513,24.8928426764126,0.182184488004268,1992,1.84519283669057
0.476512344570428,0.452330453691481,23.1005666201004,0.196358851931189,1993,1.90604937828171
0.466895627097058,0.465994036227525,26.5919642660579,0.186416065327222,1994,1.86758250838823
0.410952724879933,0.430437034746966,16.1321557519762,0.178254383148275,1995,1.64381089951973
0.484278841919882,0.441170914537805,22.5422523985738,0.16851499476902,1996,1.93711536767953
0.463568620580374,0.44712550750084,18.4054690528445,0.195295488602149,1997,1.85427448232149
0.478110616019849,0.462110411699747,19.8054680611469,0.208581428626521,1998,1.9124424640794
0.526945032170442,0.502724026397473,24.5537916864867,0.208588266025767,1999,2.10778012868177
0.543811244096585,0.499269570561747,20.5537176265989,0.204378229941765,2000,2.17524497638634
0.567713961604096,0.501725804681541,24.3955867289929,0.207519782230956,2001,2.27085584641638
0.528567052923751,0.484154465478232,20.6359431612873,0.224439235818865,2002,2.114268211695
0.523902762198741,0.475088950994033,20.4011354365213,0.202545471805411,2003,2.09561104879496
0.532018296299784,0.505915837462508,23.4442278629136,0.213682221102737,2004,2.12807318519914
0.530195386486203,0.502249248897063,24.3440952822878,0.203944146024435,2005,2.12078154594481
0.567935341130691,0.526854035211577,28.2992425706904,0.216417947428802,2006,2.27174136452277
0.610066014898269,0.564643551341308,31.323275311834,0.214273381300665,2007,2.44026405959308
0.569055013594545,0.574766710308721,29.4388744459783,0.220674286684207,2008,2.27622005437818
0.60550022352279,0.566670390072579,29.1864813262835,0.213339110959105,2009,2.42200089409116
0.585044410581189,0.529945652461109,29.2771090047894,0.19458823201247,2010,2.34017764232476
0.61316241777986,0.548334166761716,30.9351415822084,0.213825281097863,2011,2.45264967111944
0.634137568901071,0.569219174681033,36.0388544136848,0.206639184591394,2012,2.53655027560429
0.59553298353701,0.55710016067003,30.5854312297691,0.233279950472674,2013,2.38213193414804
0.63555557528918,0.610718256918752,35.0554945330812,0.240738004026936,2014,2.54222230115672
0.647545898448096,0.57945236098625,42.6430319305844,0.220071553526224,2015,2.59018359379238
0.648923549639024,0.583306661835394,30.3190061775536,0.217214742402745,2016,2.5956941985561
0.677671780228529,0.616648439521904,39.1268479260722,0.242551697195558,2017,2.71068712091412
0.681733890453585,0.640913674445793,38.3247737147609,0.232300624946481,2018,2.72693556181434
0.675794199863377,0.628355206191376,32.0981583936239,0.203955641149694,2019,2.70317679945351
0.668379736649388,0.644331467145392,30.6093899847457,0.257710687134775,2020,2.67351894659755
0.682781276423666,0.653614416395864,33.9435738589937,0.230426421716592,2021,2.73112510569467
0.681370266893365,0.682528942454959,37.1200594560915,0.264458066437973,2022,2.72548106757346
0.689500157319465,0.693788820392226,42.4623339083501,0.290631593213163,2023,2.75800062927786
0.698559927952382,0.697199409341951,43.8357566248423,0.263149513965739,2024,2.79423971180953
0.718263448454198,0.696222211584855,41.9947233901307,0.242729843092095,2025,2.87305379381679
0.714330195319833,0.730357111905018,38.9639184495299,0.279632900311342,2026,2.85732078127933
0.708711817433632,0.740362103441113,43.6568937299705,0.295545934140269,2027,2.83484726973453
0.718743649351496,0.7532361723418,45.5136850211869,0.257146013015671,2028,2.87497459740598
0.708764940973218,0.732294031931235,46.1511918219788,0.254295864749131,2029,2.83505976389287
0.705882794586225,0.744815197119356,44.9963895659273,0.257533374799909,2030,2.8235311783449
0.74008471861342,0.755368884061315,45.8707292947246,0.26973753416354,2031,2.96033887445368
0.739012736330616,0.74469661543124,48.4934163186144,0.249996863340071,2032,2.95605094532247
0.766339505039556,0.788239823503143,45.9509096854627,0.242569506596381,2033,3.06535802015822
0.771556372685752,0.786093580592124,51.0489077051692,0.269530619311139,2034,3.08622549074301
0.781261294271464,0.792215286832647,47.4128142610013,0.282265268624962,2035,3.12504517708586
0.779338796674393,0.799463287983772,49.4108468311682,0.296600020726406,2036,3.11735518669757
0.792664414220771,0.849555320177509,46.18919568443,0.319056988881639,2037,3.17065765688309
0.784842051943443,0.808595274378531,50.6199326647778,0.292664807048955,2038,3.13936820777377
0.791977265002664,0.831355267867063,46.5859595924055,0.297567719001951,2039,3.16790906001066
0.783955974366799,0.8378617827327,46.4586904402493,0.287528039887889,2040,3.13582389746719
0.777320350293596,0.829706321609044,47.6805170662716,0.297491368752873,2041,3.10928140117438
0.780057388619511,0.848249330171669,46.1874152318755,0.337185118074413,2042,3.12022955447804
0.775334900525104,0.827414036876013,50.355992681713,0.278802953787923,2043,3.10133960210042
0.783923132525895,0.857869862694685,48.8076847256404,0.309092360404844,2044,3.13569253010358
0.799029201062488,0.881550251923469,50.6265670966645,0.326358011999804,2045,3.19611680424995
0.778200283079129,0.892900907115953,48.7407774787242,0.315602265992532,2046,3.11280113231652
0.772310963220759,0.902159772904411,48.2376197518278,0.270922800578319,2047,3.08924385288303
0.809292611272374,0.876877445821451,49.9250505973514,0.316290847601004,2048,3.2371704450895
0.791162364621336,0.86868465302552,48.9794849554852,0.279950933328813,2049,3.16464945848534
0.814410782506928,0.898105648944852,57.2266542559787,0.290261488028401,2050,3.25764313002771
0.832211473834474,0.931086984584698,56.8430327703104,0.288322477445537,2051,3.3288458953379
0.796742129213657,0.903037792639112,50.36970677965,0.285453119406589,2052,3.18696851685463
0.783914934589819,0.891314047057504,52.2572374377902,0.344759451045461,2053,3.13565973835928
0.778139867670504,0.908161871279213,50.9720038012171,0.313114553174134,2054,3.11255947068202
0.794048631861538,0.948856334781387,53.1031725642724,0.302412717491628,2055,3.17619452744615
0.792296374778436,0.920821688588779,51.1057974972783,0.312485502338382,2056,3.16918549911374
0.762516715907417,0.927232939770552,50.2175288839204,0.302909028167464,2057,3.05006686362967
0.797038892906074,0.921604084188296,52.1051472206894,0.317120793640139,2058,3.1881555716243
0.799030862700254,0.957039755433701,50.4347019032828,0.331115083527529,2059,3.19612345080102
0.785995854611075,0.952212721576451,52.1978335556496,0.321333392505863,2060,3.1439834184443
0.766778124461497,0.943957090334572,52.6396349883462,0.323673276315649,2061,3.06711249784599
0.771740595886317,0.964424305055071,49.8992438575994,0.313970095170431,2062,3.08696238354527
0.794011264938375,0.956765780538039,49.9132819194485,0.314208496522397,2063,3.1760450597535
0.785421620666214,0.985349066534369,48.5309024969404,0.302090330912014,2064,3.14168648266485
0.773112638252509,1.00679109345343,52.8959650875892,0.32974509483111,2065,3.09245055301003
0.780745278579071,0.996720258383871,47.9623498636181,0.323014007628332,2066,3.12298111431628
0.78449701610341,1.0008942301236,48.5127506988672,0.323692970837844,2067,3.13798806441364
0.820617852086944,1.0282241025356,48.437059283337,0.351154352818515,2068,3.28247140834778
0.810854240156658,1.02459925519899,48.2493045189262,0.309983414293782,2069,3.24341696062663
0.820319566123615,1.04475265569226,50.2558057607628,0.340559778920951,2070,3.28127826449446
0.804945726521098,1.03243851501898,48.7191122794364,0.313015942863876,2071,3.21978290608439
0.807720718960563,1.02666715726519,52.8799898166987,0.344968836562543,2072,3.23088287584225
0.799259175052534,1.00363834197435,47.9442802007614,0.347897437613947,2073,3.19703670021014
0.786031470394413,1.00287033459626,49.0842861683363,0.321828894906675,2074,3.14412588157765
0.775603462521026,0.987687375902724,46.7134909787663,0.326451517960721,2075,3.1024138500841
0.797933402272041,1.02006553511119,49.6033893682033,0.316371720448362,2076,3.19173360908816
0.790362974498224,0.979179959824605,46.780862013625,0.316282168968692,2077,3.1614518979929
0.786051504741551,0.99965426294925,47.4020071858288,0.321977073620035,2078,3.14420601896621
0.79051832485435,1.01836459333692,52.1215526051392,0.326386188552645,2079,3.1620732994174
0.792595901865204,1.00610204181564,51.2934918091966,0.315971850958376,2080,3.17038360746082
0.790667806448998,1.00755343778962,47.801557499945,0.324910082020016,2081,3.16267122579599
0.780874551161048,0.996188406369885,45.9925462255627,0.356929424443748,2082,3.12349820464419
0.781140517860945,0.993633389852334,48.0124196724654,0.313900923560145,2083,3.12456207144378
0.789041738652198,0.987795590667898,46.9898385066287,0.313626641621028,2084,3.15616695460879
0.790981571066014,1.01826277943091,49.7540906743653,0.333371537939182,2085,3.16392628426406
0.794454645198762,1.0040484990382,55.8793326080658,0.320568423845596,2086,3.17781858079505
0.799339493466523,1.0078497000668,52.2205273350461,0.334721849662805,2087,3.19735797386609
0.781078812131876,1.01501455820145,47.1815618084082,0.359379128177566,2088,3.1243152485275
0.80449785347785,1.02242309852147,46.9524528166916,0.359237726269475,2089,3.2179914139114
0.802348492335551,0.98245567350516,43.828389003175,0.346903846918616,2090,3.2093939693422
0.821514345070687,0.992264864454534,46.5338065125936,0.320161556174125,2091,3.28605738028275
0.827946748627902,1.0067796142124,49.2857893778979,0.331005965019358,2092,3.31178699451161
0.856375476723135,0.988543804637104,49.8710845392683,0.305917908644213,2093,3.42550190689254
0.865678055408931,1.00752864496728,48.9424688282774,0.311685672867561,2094,3.46271222163572
0.841531301152465,0.99437679476696,43.7277946236613,0.318588060675844,2095,3.36612520460986
0.825061418961764,1.0216768293681,46.3967644238717,0.31377943530909,2096,3.30024567584706
0.789712860690582,1.0143537056404,48.1847141378884,0.309663594570949,2097,3.15885144276233
0.766439214142384,1.00151096562855,48.759013900166,0.305543954888531,2098,3.06575685656953
0.770556382985346,1.01839650623174,48.9676018618414,0.318578879238698,2099,3.08222553194139
0.774983178129799,0.989729581926602,46.6531223463661,0.317861113757793,2100,3.09993271251919
